stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
STOP_18951,,Serapio Rendón - Antonio Caso,,19.43450259,-99.16035533,,,0,,0,
STOP_18952,,Cuitlahuac - Norte 1E,,19.47235798,-99.140625,,,0,,0,
STOP_18953,,La Turba - Langosta/Don Pascuale,,19.28803603,-99.05333519,,,0,,0,
STOP_18954,,Guadalupe I. Ramírez - Unidad Infonavit,,19.24630901,-99.10725832,,,0,,0,
STOP_18955,,Avenida Ingeniero Alfredo Robles Dominguez - Buen Tono,,19.46915144,-99.12834048,,,0,,0,
STOP_18956,,Calzada Ermita Iztapalapa - Niños Héroes,,19.35626512,-99.00584936,,,0,,0,
STOP_18958,,La Turba - Unidad Habitacional  Villa Centro Americana,,19.2875702,-99.05144691,,,0,,0,
STOP_18959,,Serapio Rendón - Guillermo Prieto,,19.43777052,-99.15940046,,,0,,0,
STOP_18961,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Viaducto Tlalpan,,19.28843096,-99.14986253,,,0,,0,
STOP_18962,,Parque Vía - Invierno,,19.46973813,-99.18922663,,,0,,0,
STOP_18963,,Albeniz - Godard,,19.47039563,-99.14088249,,,0,,0,
STOP_18965,,Insurgentes Norte - Debussy,,19.46934363,-99.13947701,,,0,,0,
STOP_18966,,Guadalupe I. Ramírez - Monte Morelos Poniente,,19.24270298,-99.11130309,,,0,,0,
STOP_18967,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Estadio Azteca (Tlalpan),borrar,19.29480047,-99.15481925,,,0,,0,
STOP_18968,,Guadalupe I. Ramírez - Monte Calvario,,19.24089993,-99.11246181,,,0,,0,
STOP_18969,,Avenida Tecnológico - Maestro Larroyo,,19.54294649,-99.14686918,,,0,,0,
STOP_18971,,Santa María La Rivera - Amado Nervo,,19.4431225,-99.15795207,,,0,,0,
STOP_18972,,Insurgentes Norte - Delibes,,19.46871648,-99.14000273,,,0,,0,
STOP_18973,,Carretera Xochimilco - San Pablo - Guadalupe I. Ramírez,,19.23973503,-99.11399603,,,0,,0,
STOP_18976,,Santa María La Rivera - Sor Juana,,19.44493343,-99.15761948,,,0,,0,
STOP_18977,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - París 1900 (Gran Sur),,19.30245571,-99.1689384,,,0,,0,
STOP_18979,,Avenida Paseo De La Reforma - Castillo De Miramar,,19.40224469,-99.23146605,,,0,,0,
STOP_18980,,Santa María La Rivera - Antonio Álzate,,19.44680504,-99.15722251,,,0,,0,
STOP_18981,,Avenida Miguel Hidalgo - Piña,,19.23480184,-99.11982179,,,0,,0,
STOP_18982,,Avenida Ingeniero Alfredo Robles Dominguez - Real del Monte,,19.47003148,-99.1318059,,,0,,0,
STOP_18983,,Avenida Miguel Hidalgo -Nicolás Bravo,,19.23394079,-99.11972523,,,0,,0,
STOP_18984,,Calzada De Tlalpan - Sillón de Mendóza,,19.29388911,-99.15734053,,,0,,0,
STOP_18986,,5 De Febrero - Frente Delegación Gustavo A. Madero,,19.48283696,-99.11419988,,,0,,0,
STOP_18987,,Avenida Miguel Hidalgo - Niños Héroes,,19.23213765,-99.1193819,,,0,,0,
STOP_18988,,La Turba - Bosque Tláhuac,,19.28701323,-99.04847503,,,0,,0,
STOP_18989,,Avenida Miguel Hidalgo - Ignacio Zaragoza,,19.22995966,-99.11896348,,,0,,0,
STOP_18990,,Avenida Paseo De La Reforma - Castillo de Chapultepec,,19.40446086,-99.22947049,,,0,,0,
STOP_18991,,Santa María La Rivera - Salvador Díaz Miron,,19.44856535,-99.15688992,,,0,,0,
STOP_18992,,Avenida Paseo De La Reforma - Sierra Breña,,19.40559422,-99.22852635,,,0,,0,
STOP_18994,,"Cierre de Circuito,Camino A La Brecha - POCITOS ",,19.54251173,-99.12554026,,,0,,0,
STOP_18995,,La Turba - Unidad Habitacional La Draga / Alberca Olimpica,,19.28614234,-99.04471993,,,0,,0,
STOP_18996,,La Turba - Unidad Habitacional La Draga / Creson /La Hebrea,,19.28591955,-99.04367924,,,0,,0,
STOP_18997,,Jaime Torres Bodet - Manuel Carpio,,19.45050774,-99.15726542,,,0,,0,
STOP_18998,,La Turba - Quelite / Walquirias,,19.28577777,-99.04301405,,,0,,0,
STOP_19000,,Carretera Xochimilco - San Pablo - Fresno,,19.2256644,-99.11904931,,,0,,0,
STOP_19001,,Avenida Cuitláhuac - Norte 1 H,,19.47238833,-99.14188027,,,0,,0,
STOP_19002,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Gran Sur,,19.30326576,-99.17452812,,,0,,0,
STOP_19004,,La Turba - Teposan / Lombardos,,19.2853727,-99.04117942,,,0,,0,
STOP_19005,,Jaime Torres Bodet - Eligio Ancona,,19.45236917,-99.1569221,,,0,,0,
STOP_19008,,Carretera Xochimilco - San Pablo - Prolongación Cedro,,19.2207713,-99.11890984,,,0,,0,
STOP_19010,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Perisur (MB Picacho),,19.30310375,-99.1858685,,,0,,0,
STOP_19011,,Carretera Xochimilco - San Pablo - El Conejo,,19.21756995,-99.11887765,,,0,,0,
STOP_19020,,Guillermo Prieto - Andrés Nellado/Deodato,,19.2905069,-99.04085755,,,0,,0,
STOP_19021,,Carretera Xochimilco - San Pablo - Ahuacayucan,,19.2190288,-99.11280513,,,0,,0,
STOP_19022,,Jaime Torres Bodet - Flores Magón,,19.45450372,-99.15651441,,,0,,0,
STOP_19024,,Avenida Cuitláhuac - Vallejo,,19.47320766,-99.14565682,,,0,,0,
STOP_19026,,Calzada De Tlalpan - San Fernando,,19.29021324,-99.1620183,,,0,,0,
STOP_19028,,Avenida Paseo De Las Palmas - Monte Líbano,,19.41577395,-99.22883749,,,0,,0,
STOP_19029,,Ignacio Allende - Benito Juárez,,19.22416508,-99.10863161,,,0,,0,
STOP_19030,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Boulevard De La Luz (Hospital de PEMEX),,19.30757925,-99.21456814,,,0,,0,
STOP_19035,,Anillo Periférico Boulevard Adolfo Ruiz Cortinez - Avenida Toluca (Luis Cabrera),,19.32080251,-99.22047973,,,0,,0,
STOP_19036,,Avenida Paseo De Las Palmas - Monte Aconcagua,,19.42054991,-99.22464252,,,0,,0,
STOP_19037,,Anillo Periférico Sur - San Jerónimo,,19.33096729,-99.2102015,,,0,,0,
STOP_19038,,Parque Vía - 5 de febrero,,19.47626239,-99.18879747,,,0,,0,
STOP_19041,,Camino A La Brecha - NARANJOS ,,19.54457432,-99.12380219,,,0,,0,
STOP_19042,,Camino A La Brecha - COCOS ,,19.54741539,-99.12354469,,,0,,0,
STOP_19045,,Camino A La Brecha - Plan De San Luis ,,19.54919482,-99.124403,,,0,,0,
STOP_19046,,Camino A La Brecha - Plan De Ayala ,,19.54862864,-99.12500381,,,0,,0,
STOP_19047,,Anillo Periférico Sur - Altavista,,19.34853143,-99.20122147,,,0,,0,
STOP_19049,,Anillo Periférico Sur - Avenida Las Flores,,19.3556679,-99.19890404,,,0,,0,
STOP_19050,,Camino A La Brecha - Delicias ,,19.54769848,-99.12594795,,,0,,0,
STOP_19051,,Anillo Periférico Sur - Barranca Del Muerto,,19.36312796,-99.19090033,,,0,,0,
STOP_19053,,Hombres Ilustres - El Pozo,,19.21968731,-99.10064936,,,0,,0,
STOP_19054,,Camino A La Brecha - Cedros ,,19.54666721,-99.12687063,,,0,,0,
STOP_19055,,Anillo Periférico Sur - Miguel Cabrera,,19.37059781,-99.19151187,,,0,,0,
STOP_19056,,"Ciprés - Circuito Interior, Paseo De Las Jacarandas",,19.46323384,-99.154948,,,0,,0,
STOP_19059,,Anillo Periférico Sur - Van Dick (La Castañeda),,19.37882639,-99.19140458,,,0,,0,
STOP_19062,,Anillo Periférico Sur - San Antonio,,19.38458513,-99.19082522,,,0,,0,
STOP_19063,,Hombres Ilustres - Camino A Santa Cecilia,,19.22087261,-99.09777403,,,0,,0,
STOP_19065,,Camino A La Brecha - Halcones ,,19.54725362,-99.12770748,,,0,,0,
STOP_19066,,Anillo Periférico Sur - Calle 8,,19.38993886,-99.18911934,,,0,,0,
STOP_19068,,Anillo Periférico Sur - 11 De Abril (Calle 4),,19.39108245,-99.1888833,,,0,,0,
STOP_19069,,Ciprés - Calle 4 ,,19.46601565,-99.15447593,,,0,,0,
STOP_19070,,Camino A La Brecha - Golondrinas ,,19.54837588,-99.12757874,,,0,,0,
STOP_19071,,Hombres Ilustres - Necaxa,,19.2180461,-99.09738779,,,0,,0,
STOP_19072,,Cantera - Miguel Miramon,,19.48788403,-99.11410332,,,0,,0,
STOP_19074,,Camino A La Brecha - Cocoyotes ,,19.54948802,-99.12783623,,,0,,0,
STOP_19075,,Ciprés - Antonio Valeriano,,19.46817025,-99.15406823,,,0,,0,
STOP_19076,,Avenida Ticoman - Morelos,,19.48905727,-99.11715031,,,0,,0,
STOP_19077,,Camino A La Brecha - San Juan ,,19.55159096,-99.12879109,,,0,,0,
STOP_19078,,Ciprés - Calle 7,,19.47158923,-99.15341377,,,0,,0,
STOP_19079,,Calle 16 - Cuitláhuac,,19.47294466,-99.15252328,,,0,,0,
STOP_19080,,Anillo Periférico Boulevard Adolfo López Mateos - Avenida Observatorio,,19.40357035,-99.19212341,,,0,,0,
STOP_19081,,Camino A La Brecha - 2da. Cerrada La Brecha ,,19.55231889,-99.1267097,,,0,,0,
STOP_19082,,Camino A La Brecha - Atlacomulco ,,19.55416904,-99.12539005,,,0,,0,
STOP_19083,,Avenida Miguel Bernard - Frente Al No. 473,,19.50568405,-99.13547516,,,0,,0,
STOP_19084,,Anillo Periférico Boulevard Adolfo López Mateos - Paseo De La Reforma (Constituyentes),,19.41001631,-99.19380784,,,0,,0,
STOP_19085,,Avenida Cuitláhuac - Calle 12,,19.4735718,-99.15425062,,,0,,0,
STOP_19086,, Avenida Cuitláhuac - Av. Jardín,,19.47385502,-99.15877819,,,0,,0,
STOP_19089,,Avenida Cuitláhuac - Avenida Ceylan,,19.47316719,-99.1613102,,,0,,0,
STOP_19090,,Camino A La Brecha - ADOLFO LOPEZ MATEOS ,,19.55640335,-99.12682772,,,0,,0,
STOP_19091,,Camino A La Brecha - AV. DEL CASTILLO ,,19.55719192,-99.12839413,,,0,,0,
STOP_19094,,Cuitláhuac - Ferrocarril Central,,19.47252994,-99.16334867,,,0,,0,
STOP_19095,,Anillo Periférico Boulevard Manuel Ávila Camacho - Presidente Masarik,,19.43126495,-99.20717597,,,0,,0,
STOP_19096,,Cuitláhuac - Plan De San Luis,,19.47164992,-99.16619182,,,0,,0,
STOP_19098,,Cuitláhuac - Nueces,,19.47065863,-99.16939974,,,0,,0,
STOP_19100,,Avenida Paseo De La Reforma - Montes Urales,,19.42701544,-99.20489073,,,0,,0,
STOP_19101,,Lerdo - La Presa ,,19.55926443,-99.13105488,,,0,,0,
STOP_19102,,Avenida Paseo De La Reforma - Anatole France,,19.42651966,-99.19845343,,,0,,0,
STOP_19103,,Avenida Paseo De La Reforma - Julio Verne,,19.42634765,-99.19708014,,,0,,0,
STOP_19104,,Guillermo Prieto - Bartolomé Díaz de León,,19.29220814,-99.04093266,,,0,,0,
STOP_19105,,Avenida Paseo De La Reforma - Auditorio Nacional,,19.42586199,-99.1940546,,,0,,0,
STOP_19106,,Bartolomé Díaz de León - Magdaleno Ita,,19.29217776,-99.03833628,,,0,,0,
STOP_19107,,Bartolomé Díaz de León - Francisco Jiménez,,19.29212713,-99.03632998,,,0,,0,
STOP_19109,,Francisco Jiménez - Agustín Camarena,,19.29388911,-99.03624415,,,0,,0,
STOP_19111,,Avenida Paseo De La Reforma - Lago De Chapultepec,,19.42485018,-99.18797135,,,0,,0,
STOP_19112,,Avenida Paseo De La Reforma - Gandhi,,19.42381812,-99.18060064,,,0,,0,
STOP_19113,,Cuitláhuac - Platanales,,19.47010228,-99.17115927,,,0,,0,
STOP_19114,,Avenida Paseo De La Reforma - Burdeos,,19.42376753,-99.1742599,,,0,,0,
STOP_19116,,Avenida Paseo De La Reforma - Toledo,,19.42442521,-99.17286515,,,0,,0,
STOP_19117,,Cuitláhuac - Glorieta Camarones,,19.46862544,-99.17584777,,,0,,0,
STOP_19118,,Avenida Paseo De La Reforma - Praga,,19.42563939,-99.17026877,,,0,,0,
STOP_19119,,Avenida Paseo De La Reforma - Varsovia,,19.42627683,-99.16885257,,,0,,0,
STOP_19120,,Cierre de Circuito Colonia La Forestal - Viveros De La Paz ,,19.56624,-99.12629128,,,0,,0,
STOP_19121,,Avenida Paseo De La Reforma - Belgrado,,19.42773382,-99.16579485,,,0,,0,
STOP_19122,,Camarones - Salónica,,19.47036528,-99.17810082,,,0,,0,
STOP_19124,,Viveros De La Paz - Eucalipto ,,19.56579519,-99.12660241,,,0,,0,
STOP_19126,,Avenida Paseo De La Reforma - Génova,,19.42823971,-99.16468978,,,0,,0,
STOP_19127,,Avenida Paseo De La Reforma - Havre,,19.4292515,-99.16253328,,,0,,0,
STOP_19128,,Viveros De La Paz - Agustín De Anda ,,19.56465283,-99.12729979,,,0,,0,
STOP_19130,,Camarones - Tula,,19.47402698,-99.1813302,,,0,,0,
STOP_19131,,Avenida Paseo De La Reforma - Avenida Insurgentes,,19.43008117,-99.16078448,,,0,,0,
STOP_19133,,Viveros De La Paz - Minerva ,,19.56298477,-99.12831903,,,0,,0,
STOP_19134,,Camarones - 22 De Febrero,,19.47761779,-99.18437719,,,0,,0,
STOP_19136,,Blanca Estela Pavón - Lucha Reyes ,,19.56218612,-99.12895203,,,0,,0,
STOP_19137,,Avenida Paseo De La Reforma - General Prim,,19.43133577,-99.15799499,,,0,,0,
STOP_19138,,Lucha Reyes - Fanny Schiller ,,19.56106395,-99.12978888,,,0,,0,
STOP_19141,,Avenida Paseo De La Reforma - Glorieta De Colon,,19.43262072,-99.15521622,,,0,,0,
STOP_19142,,Avenida Paseo De La Reforma - Donato Guerra,,19.43374377,-99.15302753,,,0,,0,
STOP_19143,,Avenida Paseo De La Reforma - Eje 1 Poniente Bucareli,,19.43506917,-99.14996982,,,0,,0,
STOP_19144,,Cierre de circuito San Lorenzo Acopilco  ,Avenida Leandro Valle,19.33070406,-99.32616949,,,0,,0,
STOP_19145,,Avenida Paseo De La Reforma - Metro Hidalgo,,19.43707242,-99.14669752,,,0,,0,
STOP_19146,,Anillo Periférico Boulevard Manuel Ávila Camacho - Monte Elbruz (Palmas),,19.43320754,-99.20933247,,,0,,0,
STOP_19147,,Avenida Paseo De La Reforma - Glorieta Simon Bolivar,,19.43976362,-99.14368272,,,0,,0,
STOP_19149,,Anillo Periférico Boulevard Manuel Ávila Camacho - Juan Vázquez Mella,,19.43428,-99.21073794,,,0,,0,
STOP_19150,,Avenida Paseo De La Reforma - Comonfort,,19.44628909,-99.13640857,,,0,,0,
STOP_19151,,Avenida Monte de las Cruces - Avenida Leandro Valle ,,19.32355637,-99.32889462,,,0,,0,
STOP_19152,,Parque Vía - Ferrocarriles Nacionales,,19.48542626,-99.18922663,,,0,,0,
STOP_19153,,Anillo Periférico Boulevard Manuel Ávila Camacho - Horacio,,19.43533222,-99.21193957,,,0,,0,
STOP_19154,,Avenida Paseo De La Reforma - Constancia,,19.45047739,-99.13263202,,,0,,0,
STOP_19155,,Anillo Periférico Boulevard Manuel Ávila Camacho - Ejercito Nacional,,19.43860014,-99.21368837,,,0,,0,
STOP_19156,,Anillo Periférico Boulevard Manuel Ávila Camacho - Calzada Legaría,,19.44182752,-99.21543717,,,0,,0,
STOP_19158,,Calzada Guadalupe - Hierro,,19.4567394,-99.12796497,,,0,,0,
STOP_19159,,Anillo Periférico Boulevard Manuel Ávila Camacho - Presa Salinillas,,19.44404314,-99.21754003,,,0,,0,
STOP_19160,,Anillo Periférico Boulevard Manuel Ávila Camacho - Antonio Velázquez,,19.45124624,-99.21975017,,,0,,0,
STOP_19161,,Anillo Periférico Boulevard Manuel Ávila Camacho - Ingenieros Militares,,19.45269289,-99.21975017,,,0,,0,
STOP_19162,,Calzada Guadalupe - Circuito Bicentenario,,19.46080604,-99.12642002,,,0,,0,
STOP_19163,,Terminal Etram Metro Cuatro Caminos,,19.46125114,-99.21583414,,,0,,0,
STOP_19164,,Parque Vía - Campo Huichapo,,19.48788403,-99.19191957,,,0,,0,
STOP_19165,,Avenida Monte De Las Cruces - Cruz Blanca,Avenida Monte De Las Cruces,19.32342476,-99.32650208,,,0,,0,
STOP_19167,,Eje 3 Norte Avenida Ingeniero Alfredo Robles Domínguez - Calzada de Guadalupe,,19.46775551,-99.12404895,,,0,,0,
STOP_19168,,Calzada Guadalupe - Henry Ford,,19.47129589,-99.1222465,,,0,,0,
STOP_19169,,Calzada Guadalupe - La Victoria,,19.47321777,-99.12149549,,,0,,0,
STOP_19170,,Parque Vía - 16 De Septiembre,,19.48995743,-99.19433355,,,0,,0,
STOP_19171,,Calzada Guadalupe - Tesoro,,19.47476538,-99.1208303,,,0,,0,
STOP_19172,,Calzada Guadalupe - Joyas,,19.47636354,-99.12020802,,,0,,0,
STOP_19173,,Calzada Guadalupe - Eje 4 Norte Talismán,,19.47799204,-99.11956429,,,0,,0,
STOP_19174,,Calzada Guadalupe - Moctezuma,,19.47983292,-99.11879182,,,0,,0,
STOP_19175,,Moctezuma - Hidalgo,,19.48062187,-99.11843777,,,0,,0,
STOP_19176,,5 De Febrero - Cuauhtémoc,,19.48139058,-99.11818027,,,0,,0,
STOP_19178,,5 De Febrero - Iturbide,,19.48097588,-99.11482215,,,0,,0,
STOP_19179,,Cantera - Hidalgo,,19.48521386,-99.11334157,,,0,,0,
STOP_19181,,Hidalgo - Cantera,,19.48745923,-99.11308408,,,0,,0,
STOP_19182,,Hombres Ilustres - Lucerna sur,,19.20986009,-99.0970552,,,0,,0,
STOP_19183,,Hombres Ilustres - Lucerna,,19.20856326,-99.09719467,,,0,,0,
STOP_19184,, Cantera La Villa,,19.48640735,-99.11404967,,,0,,0,
STOP_19185,,Carretera Xochimilco - San Pablo - El Tanque,,19.20673958,-99.0999949,,,0,,0,
STOP_19186,,Parque Vía - Sauces,,19.49269832,-99.19654369,,,0,,0,
STOP_19187,,Carretera Xochimilco - San Pablo - Niños Héroes,,19.20571628,-99.10097122,,,0,,0,
STOP_19188,,Carretera Xochimilco - San Pablo - Camino Real,,19.20458152,-99.1017437,,,0,,0,
STOP_19190,,La Pila,Carretera México - Toluca,19.3089158,-99.33576107,,,0,,0,
STOP_19192,,José María Morelos - Acachinamic,,19.19783362,-99.10066009,,,0,,0,
STOP_19193,,José María Morelos - Frente No. 300,,19.19989044,-99.09773111,,,0,,0,
STOP_19194,,José María Morelos - Tepecuentech,,19.19455076,-99.09571409,,,0,,0,
STOP_19195,,Parque Vía - Ahuehuetes,,19.4955403,-99.19842124,,,0,,0,
STOP_19197,,José María Morelos - Guatemala,,19.19268639,-99.09152985,,,0,,0,
STOP_19198,,José María Morelos - Jalapa,,19.19225069,-99.0889442,,,0,,0,
STOP_19200,,José María Morelos - Callejón Morelos,,19.19136915,-99.08589721,,,0,,0,
STOP_19201,,Parque Vía - Tierra Colorada,,19.49922165,-99.20180082,,,0,,0,
STOP_19202,,José María Morelos - Abasolo,,19.1907308,-99.08419132,,,0,,0,
STOP_19203,,Avenida Fabián Flores - Privada Fabián Flores,,19.18992019,-99.08183098,,,0,,0,
STOP_19205,,Avenida Fabián Flores - Benito Juárez,,19.18934262,-99.08010364,,,0,,0,
STOP_19207,,Avenida Fabián Flores - Josefa Ortiz De Domínguez,,19.18831922,-99.07762527,,,0,,0,
STOP_19208,,Avenida Fabián Flores - Abasolo,,19.18749846,-99.07618761,,,0,,0,
STOP_19209,,Avenida Fabián Flores - Emiliano Zapata,,19.18704248,-99.07512546,,,0,,0,
STOP_19211,,Avenida Fabián Flores - Guerrero,,19.18521856,-99.07086611,,,0,,0,
STOP_19212,,Avenida Fabián Flores - Progreso,,19.18434712,-99.06996489,,,0,,0,
STOP_19213,,Avenida Fabián Flores - Ángel Zimbrón,,19.18448898,-99.06656384,,,0,,0,
STOP_19219,,Avenida Cuitláhuac - Calle 28,,19.47335938,-99.14723396,,,0,,0,
STOP_19220,,Avenida Cuitláhuac - Central Sur,,19.47322789,-99.15086031,,,0,,0,
STOP_19223,,Parque Vía - Prados El Rosario,,19.50191182,-99.2043221,,,0,,0,
STOP_19224,,Avenida Nuevo León - Aguascalientes,,19.19673934,-99.0249145,,,0,,0,
STOP_19226,,Avenida Nuevo León -Puebla Norte,,19.19703317,-99.02966738,,,0,,0,
STOP_19227,,Avenida Nuevo León - Jalisco,,19.19810719,-99.03437734,,,0,,0,
STOP_19229,,Avenida Miguel Hidalgo - Cerrada Hidalgo,,19.20327452,-99.04317498,,,0,,0,
STOP_19236,,Avenida Niños Héroes - Fray Bartolomé De Las Casas,,19.20453086,-99.04777765,,,0,,0,
STOP_19242,,Carretera A Oaxtepec - Camino A Minas,,19.21108599,-99.04800296,,,0,,0,
STOP_19261,,Carretera A Oaxtepec - La Herradura,,19.24141654,-99.05440807,,,0,,0,
STOP_19262,,Avenida Cuitláhuac - Granjas,,19.46857486,-99.17597651,,,0,,0,
STOP_19263,,Carretera A Oaxtepec - Santuario,,19.243331,-99.05372143,,,0,,0,
STOP_19264,,Cuauhtémoc - Carretera A Oaxtepec,,19.24696741,-99.05662894,,,0,,0,
STOP_19267,,Cuauhtémoc - Acueducto,,19.24877039,-99.0567255,,,0,,0,
STOP_19271,,Avenida Leandro Valle - Segunda Cerrada De Mina ,,19.33025861,-99.32628751,,,0,,0,
STOP_19275,,Avenida Actopan - Avenida México Poniente,,19.25320686,-99.06176805,,,0,,0,
STOP_19278,,Avenida Leandro Valle - Campesinos,,19.32957017,-99.32671666,,,0,,0,
STOP_19284,,Camino De Hila Avenida Leandro Valle - Camino De Hila,,19.32738336,-99.32851911,,,0,,0,
STOP_19286,,Terminal U. C. T. M. Atzacoalco,Fernando Amilpa - Francisco J. Macin,19.51119559,-99.10098195,,,0,,0,
STOP_19287,,Avenida México Poniente - Avenida Chapultepec,,19.25512119,-99.06563044,,,0,,0,
STOP_19290,,Avenida Cuitláhuac - Nilo,,19.46679454,-99.17732835,,,0,,0,
STOP_19291,, Avenida Leandro Valle - Avenida Monte De Las Cruces,,19.32417396,-99.32921648,,,0,,0,
STOP_19292,,Avenida Cuitláhuac - Claveria,,19.46486247,-99.17757511,,,0,,0,
STOP_19294,,Avenida Tenochtitlán - La Gallera,,19.25261939,-99.06966448,,,0,,0,
STOP_19296,,Avenida Cuitláhuac - Egipto,,19.46211099,-99.1778326,,,0,,0,
STOP_19297,,Avenida Tenochtitlán - Cuauhtémoc ,,19.24959084,-99.07145619,,,0,,0,
STOP_19298,,Parque Vía - Osa MAyor/Frente A Gigante,,19.50405583,-99.20593143,,,0,,0,
STOP_19299,,Avenida Tenochtitlán - Ignacio Zaragoza,,19.2477271,-99.07320499,,,0,,0,
STOP_19302,,Avenida Tenochtitlán - La Planta,,19.2463394,-99.07881618,,,0,,0,
STOP_19303,,Parque Vía - Renacimiento,,19.50626049,-99.20801282,,,0,,0,
STOP_19304,,Avenida Tenochtitlán -Cerrada Benito Juárez,,19.24674457,-99.08223867,,,0,,0,
STOP_19305,,Avenida Tenochtitlán - Ahuhuetitla,,19.24690664,-99.08350468,,,0,,0,
STOP_19306,,Calzada Xochimilco - Tulyehualco - Margarita Maza De Juárez,,19.24713961,-99.08512473,,,0,,0,
STOP_19307,,Avenida Monte De Las Cruces - Cerrada De La Palma,,19.32488267,-99.32326198,,,0,,0,
STOP_19308,,Renacimiento - Avenida Culturas,,19.50827298,-99.2082274,,,0,,0,
STOP_19309,,Calzada Xochimilco - Tulyehualco - Cocoxochilt,,19.24736245,-99.08684134,,,0,,0,
STOP_19310,,Avenida Cuitláhuac - Begonias,,19.46329454,-99.17771459,,,0,,0,
STOP_19311,,Calzada Xochimilco - Tulyehualco - Desiderio Peña,,19.24763593,-99.08906221,,,0,,0,
STOP_19312,,Parque Vía - San Mateo,,19.48279651,-99.18844342,,,0,,0,
STOP_19313,,Avenida Monte De Las Cruces - Primera Cerrada Monte De Las Cruces,,19.32657343,-99.31848764,,,0,,0,
STOP_19314,,Calzada Xochimilco - Tulyehualco - Prolongación Cuauhtémoc,,19.24788916,-99.09139037,,,0,,0,
STOP_19315,,Calzada Xochimilco - Tulyehualco - Zacapa,,19.24869949,-99.09384727,,,0,,0,
STOP_19316,,Avenida De Las Culturas - Río Blanco,,19.50839433,-99.20548081,,,0,,0,
STOP_19317,,Camino A Nativitas - Ciclamen,,19.250624,-99.09633636,,,0,,0,
STOP_19318,,Camino A Nativitas - Lirio Acuático,,19.25247758,-99.10109997,,,0,,0,
STOP_19319,,Carretera México - Toluca - Camino Al Desierto De Los Leones,,19.33366024,-99.31280136,,,0,,0,
STOP_19320,,Parque Vía - Chichapo ,,19.48852122,-99.19288516,,,0,,0,
STOP_19325,,Prolongación Juárez ,,19.354271,-99.29301739,,,0,,0,
STOP_19326,,Avenida De Las Culturas - Hidrogeno,,19.51005284,-99.20189738,,,0,,0,
STOP_19334,,Radiodifusión - Radiodifusión,,19.37372532,-99.05803442,,,0,,0,
STOP_19336,,Eje 1 Oriente Avenida Canal de Miramontes - Ramón Arriaga,,19.31685387,-99.12676334,,,0,,0,
STOP_19339,,Eje 1 Oriente Avenida Canal de Miramontes - Ciruelos,,19.31861558,-99.13030386,,,0,,0,
STOP_19348,,Radiodifusión - Poniente 6,,19.37114437,-99.05152202,,,0,,0,
STOP_19350,,Eje 1 Oriente Avenida Canal de Miramontes - Tenoch,,19.32306028,-99.13424134,,,0,,0,
STOP_19358,,Avenida De Las Culturas - Cultura Norte,,19.51138773,-99.1972518,,,0,,0,
STOP_19359,,Avenida Cuitláhuac - Mar Egeo,,19.45827705,-99.17942047,,,0,,0,
STOP_19365,,Avenida Cuitláhuac - Calzada México - Tacuba,,19.45662813,-99.18043971,,,0,,0,
STOP_19369,,Fernando Amilpa - Retorno Ismael Marenco,,19.50861682,-99.09963012,,,0,,0,
STOP_19372,,Eje 1 Oriente Avenida Canal de Miramontes - Retorno 50,,19.32549013,-99.1360867,,,0,,0,
STOP_19374,,Eje 1 Oriente Avenida Canal de Miramontes - Calzada De La Virgen,,19.32943856,-99.13665533,,,0,,0,
STOP_19376,,Eje 1 Oriente Avenida Canal de Miramontes - Marcos H. Pulido,,19.33327553,-99.13670897,,,0,,0,
STOP_19377,,Avenida De Las Culturas - Cultura Griega,,19.50999217,-99.19741273,,,0,,0,
STOP_19378,,Fernando Amilpa - Vicente Garcia,,19.50686728,-99.09576774,,,0,,0,
STOP_19379,,Cierre de Circuito Metro Cuatro Caminos,,19.46167601,-99.21597362,,,0,,0,
STOP_19382,,Eje 1 Oriente Avenida Canal de Miramontes - Avenida 3,,19.33592796,-99.13673043,,,0,,0,
STOP_19383,,Anillo Periférico Boulevard Manuel Ávila Camacho - Ingenieros Zapadores,,19.4531279,-99.22021151,,,0,,0,
STOP_19385,,Avenida De Las Culturas - Unidad Habitacional Xochinahuac ,,19.50864716,-99.19779897,,,0,,0,
STOP_19386,,Eje 1 Oriente Avenida Canal de Miramontes - Calzada Taxqueña,,19.34122254,-99.13721323,,,0,,0,
STOP_19387,,Poniente 6 - Eje 5 Sur,,19.3735229,-99.05221939,,,0,,0,
STOP_19389,,Genral Mariano Escobedo - Mar Cantábrico,,19.45336058,-99.18156624,,,0,,0,
STOP_19393,,Fernando Amilpa - José M. Martinez,,19.50622004,-99.09354687,,,0,,0,
STOP_19404,,General Mariano Escobedo - Laguna de Mayrán,,19.44170611,-99.1834116,,,0,,0,
STOP_19405,,Anillo Periférico Boulevard Manuel Ávila Camacho - Conscripto,,19.44423536,-99.21859145,,,0,,0,
